key	bgcolor	dx	dy	edgecolor	frame	play	player	player_num	team	x	y	z	player_has_ball	player_action	player_role
132	NA	0	0	NA	132	Liverpool [4] - 0 Barcelona	0	NA	NA	106.72108843537417	36.00000000000001	0	FALSE	NA	NA
133	NA	0	0	NA	133	Liverpool [4] - 0 Barcelona	0	NA	NA	106.72108843537417	36.00000000000001	0	FALSE	NA	NA
134	NA	0	0	NA	134	Liverpool [4] - 0 Barcelona	0	NA	NA	106.72108843537417	36.00000000000001	0	FALSE	NA	NA
135	NA	0	0	NA	135	Liverpool [4] - 0 Barcelona	0	NA	NA	106.72108843537417	36.00000000000001	0	FALSE	NA	NA
136	NA	0	0	NA	136	Liverpool [4] - 0 Barcelona	0	NA	NA	106.72108843537417	36.00000000000001	0	FALSE	NA	NA
137	NA	0	0	NA	137	Liverpool [4] - 0 Barcelona	0	NA	NA	106.72108843537417	36.00000000000001	0	FALSE	NA	NA
138	NA	0	0	NA	138	Liverpool [4] - 0 Barcelona	0	NA	NA	106.72108843537417	36.00000000000001	0	FALSE	NA	NA
139	red	0	0	white	0	Liverpool [4] - 0 Barcelona	13	27	attack	99.22176870748301	19.857142857142858	0	FALSE	NA	shooter
140	red	-0.02617972868367872	0.053059529525615406	white	1	Liverpool [4] - 0 Barcelona	13	27	attack	99.19558897879932	19.910202386668473	0	FALSE	NA	shooter
141	red	-0.026056133915754745	0.05418396866039871	white	2	Liverpool [4] - 0 Barcelona	13	27	attack	99.16953284488359	19.964386355328873	0	FALSE	NA	shooter
142	red	-0.025924724853424837	0.05528705240996601	white	3	Liverpool [4] - 0 Barcelona	13	27	attack	99.14360812003014	20.019673407738836	0	FALSE	NA	shooter
143	red	-0.02578550149665887	0.05636878077435597	white	4	Liverpool [4] - 0 Barcelona	13	27	attack	99.11782261853347	20.076042188513192	0	FALSE	NA	shooter
144	red	-0.025638463845486972	0.057429153753539595	white	5	Liverpool [4] - 0 Barcelona	13	27	attack	99.09218415468798	20.133471342266738	0	FALSE	NA	shooter
145	red	-0.02548361189984888	0.058468171347497565	white	6	Liverpool [4] - 0 Barcelona	13	27	attack	99.06670054278814	20.19193951361423	0	FALSE	NA	shooter
146	red	-0.025320945659819925	0.05948583355629751	white	7	Liverpool [4] - 0 Barcelona	13	27	attack	99.04137959712833	20.251425347170525	0	FALSE	NA	shooter
